Date,MKT YR,Destination,Port,Bushels,Pounds
20191128,1920,THAILAND,S. ATLANTIC,14400,864000
20191128,1920,INDONESIA,INTERIOR,5400,324000
20191128,1920,INDONESIA,INTERIOR,4500,270000
20191128,1920,INDONESIA,INTERIOR,7200,432000
20191128,1920,INDONESIA,INTERIOR,2700,162000
20191128,1920,MALAYSIA,S. ATLANTIC,10800,648000
20191128,1920,THAILAND,S. ATLANTIC,18000,1080000
20191128,1920,THAILAND,S. ATLANTIC,18000,1080000
20191128,1920,THAILAND,S. ATLANTIC,9000,540000
20191128,1920,CHINA T,S. ATLANTIC,18000,1080000
20191128,1920,CHINA T,S. ATLANTIC,18000,1080000
20191128,1920,CHINA MAIN,MISSISSIPPI R.,1428345.833,85700750
20191128,1920,MALAYSIA,S. ATLANTIC,18000,1080000
20191128,1920,CHINA MAIN,MISSISSIPPI R.,767873.6667,46072420
20191128,1920,CHINA T,S. ATLANTIC,13500,810000
20191128,1920,CHINA T,S. ATLANTIC,13500,810000
20191128,1920,CHINA T,INTERIOR,7200,432000
20191128,1920,CHINA T,INTERIOR,10800,648000
20191128,1920,VIETNAM,S. ATLANTIC,10800,648000
20191128,1920,CHINA T,S. ATLANTIC,9000,540000
20191128,1920,MALAYSIA,INTERIOR,9000,540000
20191128,1920,MALAYSIA,INTERIOR,900,54000
20191128,1920,MALAYSIA,INTERIOR,9900,594000
20191128,1920,MALAYSIA,INTERIOR,900,54000
20191128,1920,THAILAND,S. ATLANTIC,9900,594000
20191128,1920,THAILAND,S. ATLANTIC,9000,540000
20191128,1920,THAILAND,S. ATLANTIC,18000,1080000
20191128,1920,THAILAND,S. ATLANTIC,18000,1080000
20191128,1920,CHINA T,N. ATLANTIC,18000,1080000
20191128,1920,CHINA T,N. ATLANTIC,18000,1080000
20191128,1920,CHINA T,N. ATLANTIC,12600,756000
20191128,1920,CHINA T,S. ATLANTIC,10800,648000
20191128,1920,CHINA T,S. ATLANTIC,11700,702000
20191128,1920,INDONESIA,MISSISSIPPI R.,2073932.667,124435960
20191128,1920,INDONESIA,INTERIOR,10800,648000
20191128,1920,CHINA T,INTERIOR,9900,594000
20191128,1920,INDONESIA,INTERIOR,10800,648000
20191128,1920,CHINA T,INTERIOR,11700,702000
20191128,1920,CHINA T,INTERIOR,14400,864000
20191128,1920,JAPAN,INTERIOR,9000,540000
20191128,1920,CHINA MAIN,PUGET SOUND,2546310.667,152778640
20191128,1920,THAILAND,S. ATLANTIC,18000,1080000
20191128,1920,MALAYSIA,S. ATLANTIC,18000,1080000
20191128,1920,MALAYSIA,S. ATLANTIC,18000,1080000
20191128,1920,MALAYSIA,S. ATLANTIC,9000,540000
20191128,1920,CHINA T,S. ATLANTIC,9000,540000
20191128,1920,INDONESIA,S. ATLANTIC,18000,1080000
20191128,1920,CHINA T,S. ATLANTIC,18000,1080000
20191128,1920,VIETNAM,S. ATLANTIC,13500,810000
20191128,1920,PAKISTAN,MISSISSIPPI R.,2429392.333,145763540
20191128,1920,VIETNAM,INTERIOR,17100,1026000
20191128,1920,VIETNAM,INTERIOR,17100,1026000
20191128,1920,INDONESIA,INTERIOR,17100,1026000
20191128,1920,CHINA T,INTERIOR,17100,1026000
20191128,1920,JAPAN,INTERIOR,3600,216000
20191128,1920,VIETNAM,INTERIOR,14400,864000
20191128,1920,VIETNAM,INTERIOR,16200,972000
20191128,1920,VIETNAM,INTERIOR,17100,1026000
20191128,1920,INDONESIA,INTERIOR,10800,648000
20191128,1920,INDONESIA,INTERIOR,18000,1080000
20191128,1920,THAILAND,MISSISSIPPI R.,2641599.667,158495980
20191128,1920,KOREA REP,INTERIOR,9000,540000
20191128,1920,VIETNAM,INTERIOR,10800,648000
20191128,1920,VIETNAM,INTERIOR,9000,540000
20191128,1920,SPAIN,MISSISSIPPI R.,2501716.333,150102980
20191128,1920,INDONESIA,INTERIOR,10800,648000
20191128,1920,INDONESIA,INTERIOR,9900,594000
20191128,1920,INDONESIA,INTERIOR,17100,1026000
20191128,1920,INDONESIA,INTERIOR,9900,594000
20191128,1920,INDONESIA,INTERIOR,17100,1026000
20191128,1920,INDONESIA,INTERIOR,16200,972000
20191128,1920,INDONESIA,INTERIOR,14400,864000
20191128,1920,INDONESIA,INTERIOR,14400,864000
20191128,1920,INDONESIA,INTERIOR,14400,864000
20191128,1920,INDONESIA,INTERIOR,17100,1026000
20191128,1920,INDONESIA,INTERIOR,17100,1026000
20191128,1920,INDONESIA,INTERIOR,6300,378000
20191128,1920,INDONESIA,INTERIOR,15300,918000
20191128,1920,JAPAN,INTERIOR,3600,216000
20191128,1920,VIETNAM,INTERIOR,9900,594000
20191128,1920,VIETNAM,INTERIOR,17100,1026000
20191128,1920,JAPAN,INTERIOR,3600,216000
20191128,1920,INDONESIA,INTERIOR,11700,702000
20191128,1920,INDONESIA,INTERIOR,2700,162000
20191128,1920,CHINA T,S. ATLANTIC,13500,810000
20191128,1920,CHINA T,S. ATLANTIC,12600,756000
20191128,1920,INDONESIA,S. ATLANTIC,2700,162000
20191128,1920,CHINA T,S. ATLANTIC,13500,810000
20191128,1920,PHILIPPINES,INTERIOR,3600,216000
20191128,1920,VIETNAM,INTERIOR,12600,756000
20191128,1920,VIETNAM,INTERIOR,11700,702000
20191128,1920,CHINA T,S. ATLANTIC,13500,810000
20191128,1920,CHINA T,INTERIOR,18000,1080000
20191128,1920,CHINA T,INTERIOR,18000,1080000
20191128,1920,CHINA T,S. ATLANTIC,18000,1080000
20191128,1920,CHINA T,INTERIOR,18000,1080000
20191128,1920,CHINA T,INTERIOR,10800,648000
20191128,1920,CHINA T,INTERIOR,10800,648000
20191128,1920,CHINA T,S. ATLANTIC,18000,1080000
20191128,1920,INDONESIA,S. ATLANTIC,1800,108000
20191128,1920,MALAYSIA,S. ATLANTIC,10800,648000
20191128,1920,THAILAND,S. ATLANTIC,10800,648000
20191128,1920,THAILAND,INTERIOR,18000,1080000
20191128,1920,THAILAND,INTERIOR,17100,1026000
20191128,1920,THAILAND,INTERIOR,6300,378000
20191128,1920,CHINA T,INTERIOR,18000,1080000
20191128,1920,THAILAND,INTERIOR,18000,1080000
20191128,1920,THAILAND,INTERIOR,18000,1080000
20191128,1920,THAILAND,INTERIOR,10800,648000
20191128,1920,THAILAND,INTERIOR,9900,594000
20191128,1920,INDONESIA,INTERIOR,6300,378000
20191128,1920,MALAYSIA,INTERIOR,1800,108000
20191128,1920,INDONESIA,INTERIOR,18000,1080000
20191128,1920,VIETNAM,INTERIOR,10800,648000
20191128,1920,THAILAND,INTERIOR,13500,810000
20191128,1920,CHINA T,INTERIOR,14400,864000
20191128,1920,CHINA T,INTERIOR,18000,1080000
20191128,1920,CHINA T,INTERIOR,18000,1080000
20191128,1920,MEXICO,INTERIOR,1760,105600
20191128,1920,CHINA T,INTERIOR,18000,1080000
20191128,1920,CHINA T,INTERIOR,15300,918000
20191128,1920,CHINA T,INTERIOR,14400,864000
20191128,1920,CHINA T,INTERIOR,14400,864000
20191128,1920,CHINA T,INTERIOR,10800,648000
20191128,1920,CHINA T,INTERIOR,18000,1080000
20191128,1920,INDONESIA,S. ATLANTIC,9000,540000
20191128,1920,INDONESIA,INTERIOR,10800,648000
20191128,1920,INDONESIA,INTERIOR,10800,648000
20191128,1920,MEXICO,INTERIOR,3520,211200
20191128,1920,THAILAND,S. ATLANTIC,9900,594000
20191128,1920,MALAYSIA,INTERIOR,9900,594000
20191128,1920,THAILAND,INTERIOR,11700,702000
20191128,1920,THAILAND,INTERIOR,12600,756000
20191128,1920,INDONESIA,INTERIOR,17100,1026000
20191128,1920,CHINA T,INTERIOR,14400,864000
20191128,1920,MEXICO,MISSISSIPPI R.,1728213.667,103692820
20191128,1920,CHINA T,INTERIOR,5400,324000
20191128,1920,INDONESIA,INTERIOR,10800,648000
20191128,1920,THAILAND,INTERIOR,900,54000
20191128,1920,CHINA T,INTERIOR,18000,1080000
20191128,1920,CHINA T,INTERIOR,18000,1080000
20191128,1920,CHINA T,INTERIOR,18000,1080000
20191128,1920,CHINA T,INTERIOR,18000,1080000
20191128,1920,MALAYSIA,INTERIOR,9000,540000
20191128,1920,THAILAND,INTERIOR,17100,1026000
20191128,1920,CHINA T,INTERIOR,16200,972000
20191128,1920,CHINA T,INTERIOR,13500,810000
20191128,1920,CHINA T,INTERIOR,10800,648000
20191128,1920,CHINA T,INTERIOR,15300,918000
20191128,1920,CHINA T,INTERIOR,12600,756000
20191128,1920,CHINA T,INTERIOR,17100,1026000
20191128,1920,CHINA T,INTERIOR,16200,972000
20191128,1920,THAILAND,INTERIOR,18000,1080000
20191128,1920,CHINA T,INTERIOR,18000,1080000
20191128,1920,THAILAND,INTERIOR,18000,1080000
20191128,1920,INDONESIA,INTERIOR,18000,1080000
20191128,1920,THAILAND,INTERIOR,13500,810000
20191128,1920,MALAYSIA,INTERIOR,9900,594000
20191128,1920,MALAYSIA,INTERIOR,9900,594000
20191128,1920,CHINA T,INTERIOR,18000,1080000
20191128,1920,CHINA T,INTERIOR,18000,1080000
20191128,1920,CHINA T,INTERIOR,18000,1080000
20191128,1920,CHINA T,INTERIOR,17100,1026000
20191128,1920,CHINA T,INTERIOR,13500,810000
20191128,1920,CHINA T,INTERIOR,14400,864000
20191128,1920,CHINA T,INTERIOR,16200,972000
20191128,1920,CHINA T,INTERIOR,9000,540000
20191128,1920,CHINA T,INTERIOR,15300,918000
20191128,1920,CHINA T,INTERIOR,12600,756000
20191128,1920,CHINA T,INTERIOR,13500,810000
20191128,1920,CHINA T,INTERIOR,17100,1026000
20191128,1920,CHINA T,INTERIOR,15300,918000
20191128,1920,CHINA T,INTERIOR,15300,918000
20191128,1920,CHINA T,INTERIOR,11700,702000
20191128,1920,THAILAND,INTERIOR,17100,1026000
20191128,1920,CHINA T,INTERIOR,900,54000
20191128,1920,CHINA T,INTERIOR,900,54000
20191128,1920,CHINA T,INTERIOR,900,54000
20191128,1920,CHINA T,INTERIOR,900,54000
20191128,1920,CHINA T,INTERIOR,900,54000
20191128,1920,CHINA T,INTERIOR,900,54000
20191128,1920,THAILAND,INTERIOR,900,54000
20191128,1920,THAILAND,INTERIOR,900,54000
20191128,1920,CHINA T,INTERIOR,10800,648000
20191128,1920,VIETNAM,INTERIOR,10800,648000
20191128,1920,VIETNAM,INTERIOR,9000,540000
20191128,1920,MALAYSIA,INTERIOR,14400,864000
20191128,1920,CHINA T,INTERIOR,3600,216000
20191128,1920,INDONESIA,INTERIOR,6300,378000
20191128,1920,INDONESIA,INTERIOR,13500,810000
20191128,1920,INDONESIA,INTERIOR,18000,1080000
20191128,1920,INDONESIA,INTERIOR,18000,1080000
20191128,1920,INDONESIA,INTERIOR,6300,378000
20191128,1920,VIETNAM,INTERIOR,13500,810000
20191128,1920,VIETNAM,INTERIOR,17100,1026000
20191128,1920,VIETNAM,INTERIOR,8100,486000
20191128,1920,THAILAND,INTERIOR,18000,1080000
20191128,1920,VIETNAM,INTERIOR,8100,486000
20191128,1920,VIETNAM,INTERIOR,17100,1026000
20191128,1920,VIETNAM,INTERIOR,17100,1026000
20191128,1920,THAILAND,INTERIOR,9000,540000
20191128,1920,THAILAND,INTERIOR,9900,594000
20191128,1920,CHINA T,INTERIOR,18000,1080000
20191128,1920,CHINA T,INTERIOR,18000,1080000
20191128,1920,CHINA T,INTERIOR,9000,540000
20191128,1920,CHINA T,INTERIOR,9900,594000
20191128,1920,CHINA T,INTERIOR,18000,1080000
20191128,1920,INDONESIA,INTERIOR,13500,810000
20191128,1920,INDONESIA,INTERIOR,13500,810000
20191128,1920,VIETNAM,INTERIOR,9000,540000
20191128,1920,VIETNAM,INTERIOR,5400,324000
20191128,1920,PHILIPPINES,INTERIOR,18000,1080000
20191128,1920,VIETNAM,INTERIOR,10800,648000
20191128,1920,VIETNAM,INTERIOR,5400,324000
20191128,1920,VIETNAM,INTERIOR,5400,324000
20191128,1920,KOREA REP,MISSISSIPPI R.,808292.3333,48497540
20191128,1920,CHINA T,S. ATLANTIC,17100,1026000
20191128,1920,CHINA T,S. ATLANTIC,17100,1026000
20191128,1920,CHINA T,INTERIOR,11700,702000
20191128,1920,INDONESIA,INTERIOR,1800,108000
20191128,1920,VIETNAM,INTERIOR,9000,540000
20191128,1920,INDONESIA,PUGET SOUND,900,54000
20191128,1920,MALAYSIA,S. ATLANTIC,18000,1080000
20191128,1920,CHINA T,INTERIOR,9900,594000
20191128,1920,VIETNAM,INTERIOR,9000,540000
20191128,1920,INDONESIA,INTERIOR,9900,594000
20191128,1920,INDONESIA,INTERIOR,6300,378000
20191205,1920,MEXICO,INTERIOR,3520,211200
20191205,1920,JAPAN,MISSISSIPPI R.,1851848.167,111110890
20191205,1920,CHINA MAIN,COLUMBIA R.,2464824.5,147889470
20191205,1920,CHINA MAIN,COLUMBIA R.,2349135.167,140948110
20191205,1920,BANGLADESH,PUGET SOUND,2199081.833,131944910
20191205,1920,CHINA T,INTERIOR,14400,864000
20191205,1920,CHINA T,INTERIOR,14400,864000
20191205,1920,CHINA T,INTERIOR,8100,486000
20191205,1920,CHINA T,INTERIOR,12600,756000
20191205,1920,CHINA T,INTERIOR,16200,972000
20191205,1920,CHINA T,INTERIOR,18000,1080000
20191205,1920,CHINA T,INTERIOR,18000,1080000
20191205,1920,CHINA T,INTERIOR,18000,1080000
20191205,1920,CHINA T,INTERIOR,5400,324000
20191205,1920,INDONESIA,INTERIOR,18000,1080000
20191205,1920,INDONESIA,INTERIOR,18000,1080000
20191205,1920,THAILAND,INTERIOR,18000,1080000
20191205,1920,CHINA T,INTERIOR,14400,864000
20191205,1920,CHINA T,INTERIOR,14400,864000
20191205,1920,VIETNAM,INTERIOR,14400,864000
20191205,1920,KOREA REP,MISSISSIPPI R.,964507,57870420
20191205,1920,MALAYSIA,INTERIOR,8100,486000
20191205,1920,INDONESIA,INTERIOR,14400,864000
20191205,1920,JAPAN,MISSISSIPPI R.,1281401.333,76884080
20191205,1920,JAPAN,MISSISSIPPI R.,392994.3333,23579660
20191205,1920,CHINA MAIN,PUGET SOUND,1132226,67933560
20191205,1920,CHINA MAIN,PUGET SOUND,1472935.667,88376140
20191205,1920,CHINA MAIN,COLUMBIA R.,2518909.167,151134550
20191205,1920,MEXICO,INTERIOR,407000,24420000
20191205,1920,MEXICO,INTERIOR,425333.3333,25520000
20191205,1920,VIETNAM,INTERIOR,14400,864000
20191205,1920,VIETNAM,INTERIOR,10800,648000
20191205,1920,VIETNAM,INTERIOR,11700,702000
20191205,1920,VIETNAM,INTERIOR,9000,540000
20191205,1920,MALAYSIA,INTERIOR,9900,594000
20191205,1920,CHINA MAIN,MISSISSIPPI R.,1495643,89738580
20191205,1920,CHINA MAIN,MISSISSIPPI R.,1061297.833,63677870
20191205,1920,MALAYSIA,S. ATLANTIC,18000,1080000
20191205,1920,CHINA T,N. ATLANTIC,18000,1080000
20191205,1920,CHINA T,N. ATLANTIC,5400,324000
20191205,1920,CHINA T,INTERIOR,12600,756000
20191205,1920,CHINA T,INTERIOR,3600,216000
20191205,1920,VIETNAM,S. ATLANTIC,7200,432000
20191205,1920,BANGLADESH,MISSISSIPPI R.,2114255.333,126855320
20191205,1920,MEXICO,MISSISSIPPI R.,404162.6667,24249760
20191205,1920,CHINA MAIN,MISSISSIPPI R.,2546308,152778480
20191205,1920,INDONESIA,INTERIOR,18000,1080000
20191205,1920,INDONESIA,INTERIOR,900,54000
20191205,1920,VIETNAM,INTERIOR,8100,486000
20191205,1920,VIETNAM,INTERIOR,3600,216000
20191205,1920,VIETNAM,INTERIOR,7200,432000
20191205,1920,MALAYSIA,S. ATLANTIC,18000,1080000
20191205,1920,CHINA T,INTERIOR,13500,810000
20191205,1920,CHINA T,S. ATLANTIC,18000,1080000
20191205,1920,MALAYSIA,S. ATLANTIC,18000,1080000
20191205,1920,CHINA T,INTERIOR,18000,1080000
20191205,1920,CHINA T,INTERIOR,4500,270000
20191205,1920,THAILAND,INTERIOR,16200,972000
20191205,1920,THAILAND,INTERIOR,16200,972000
20191205,1920,THAILAND,INTERIOR,16200,972000
20191205,1920,INDONESIA,INTERIOR,17100,1026000
20191205,1920,INDONESIA,INTERIOR,4500,270000
20191205,1920,MALAYSIA,INTERIOR,17100,1026000
20191205,1920,CHINA T,INTERIOR,2700,162000
20191205,1920,VIETNAM,INTERIOR,9000,540000
20191205,1920,CHINA T,INTERIOR,18000,1080000
20191205,1920,CHINA T,INTERIOR,18000,1080000
20191205,1920,THAILAND,INTERIOR,15300,918000
20191205,1920,CHINA T,INTERIOR,18000,1080000
20191205,1920,CHINA T,INTERIOR,18000,1080000
20191205,1920,CHINA T,INTERIOR,16200,972000
20191205,1920,CHINA T,INTERIOR,18000,1080000
20191205,1920,INDONESIA,INTERIOR,900,54000
20191205,1920,TUNISIA,S. ATLANTIC,1139028,68341680
20191205,1920,CHINA MAIN,MISSISSIPPI R.,2540368.667,152422120
20191205,1920,VIETNAM,INTERIOR,7200,432000
20191205,1920,VIETNAM,INTERIOR,10800,648000
20191205,1920,INDONESIA,INTERIOR,17100,1026000
20191205,1920,INDONESIA,INTERIOR,17100,1026000
20191205,1920,INDONESIA,INTERIOR,14400,864000
20191205,1920,INDONESIA,INTERIOR,11700,702000
20191205,1920,KOREA REP,INTERIOR,5400,324000
20191205,1920,KOREA REP,INTERIOR,6300,378000
20191205,1920,MEXICO,INTERIOR,2700,162000
20191205,1920,CHINA T,INTERIOR,13500,810000
20191205,1920,CHINA T,INTERIOR,13500,810000
20191205,1920,CHINA T,INTERIOR,18000,1080000
20191205,1920,INDONESIA,INTERIOR,9900,594000
20191205,1920,INDONESIA,INTERIOR,9000,540000
20191205,1920,INDONESIA,INTERIOR,10800,648000
20191205,1920,INDONESIA,INTERIOR,15300,918000
20191205,1920,INDONESIA,INTERIOR,15300,918000
20191205,1920,INDONESIA,INTERIOR,14400,864000
20191205,1920,INDONESIA,INTERIOR,14400,864000
20191205,1920,JAPAN,INTERIOR,1800,108000
20191205,1920,JAPAN,INTERIOR,4500,270000
20191205,1920,KOREA REP,INTERIOR,16200,972000
20191205,1920,KOREA REP,INTERIOR,16200,972000
20191205,1920,KOREA REP,INTERIOR,16200,972000
20191205,1920,KOREA REP,INTERIOR,15300,918000
20191205,1920,INDONESIA,INTERIOR,14400,864000
20191205,1920,JAPAN,INTERIOR,4500,270000
20191205,1920,CHINA T,INTERIOR,18000,1080000
20191205,1920,CHINA T,INTERIOR,11700,702000
20191205,1920,INDONESIA,INTERIOR,17100,1026000
20191205,1920,INDONESIA,INTERIOR,11700,702000
20191205,1920,NEPAL,INTERIOR,18000,1080000
20191205,1920,NEPAL,INTERIOR,18000,1080000
20191205,1920,VIETNAM,INTERIOR,4500,270000
20191205,1920,VIETNAM,INTERIOR,10800,648000
20191205,1920,INDONESIA,INTERIOR,18000,1080000
20191205,1920,INDONESIA,INTERIOR,18000,1080000
20191205,1920,CHINA MAIN,COLUMBIA R.,2486086.5,149165190
20191205,1920,THAILAND,S. ATLANTIC,10800,648000
20191205,1920,CHINA T,S. ATLANTIC,18000,1080000
20191205,1920,CHINA T,S. ATLANTIC,18000,1080000
20191205,1920,CHINA T,S. ATLANTIC,9000,540000
20191205,1920,CHINA T,INTERIOR,3600,216000
20191205,1920,CHINA T,INTERIOR,10800,648000
20191205,1920,CHINA T,INTERIOR,12600,756000
20191205,1920,CHINA T,INTERIOR,2700,162000
20191205,1920,CHINA T,INTERIOR,2700,162000
20191205,1920,CHINA T,INTERIOR,11700,702000
20191205,1920,THAILAND,S. ATLANTIC,18000,1080000
20191205,1920,THAILAND,S. ATLANTIC,14400,864000
20191205,1920,CHINA T,INTERIOR,18000,1080000
20191205,1920,CHINA T,INTERIOR,18000,1080000
20191205,1920,VIETNAM,INTERIOR,18000,1080000
20191205,1920,VIETNAM,INTERIOR,16200,972000
20191205,1920,VIETNAM,INTERIOR,14400,864000
20191205,1920,JAPAN,MISSISSIPPI R.,874018.6667,52441120
20191205,1920,INDONESIA,INTERIOR,6300,378000
20191205,1920,THAILAND,INTERIOR,15300,918000
20191205,1920,INDONESIA,INTERIOR,15300,918000
20191205,1920,CHINA T,INTERIOR,18000,1080000
20191205,1920,JAPAN,MISSISSIPPI R.,93533.66667,5612020
20191205,1920,CHINA T,INTERIOR,18000,1080000
20191205,1920,VIETNAM,INTERIOR,10800,648000
20191205,1920,PHILIPPINES,INTERIOR,1800,108000
20191205,1920,INDONESIA,INTERIOR,18000,1080000
20191205,1920,INDONESIA,INTERIOR,15300,918000
20191205,1920,INDONESIA,INTERIOR,18000,1080000
20191205,1920,INDONESIA,INTERIOR,18000,1080000
20191205,1920,MEXICO,INTERIOR,36666.66667,2200000
20191205,1920,MEXICO,INTERIOR,234666.6667,14080000
20191205,1920,MEXICO,INTERIOR,18333.33333,1100000
20191205,1920,NEPAL,INTERIOR,3600,216000
20191205,1920,CHINA T,S. ATLANTIC,10800,648000
20191205,1920,CHINA T,S. ATLANTIC,10800,648000
20191205,1920,CHINA T,S. ATLANTIC,10800,648000
20191205,1920,INDONESIA,INTERIOR,10800,648000
20191205,1920,INDONESIA,INTERIOR,18000,1080000
20191205,1920,MALAYSIA,INTERIOR,2700,162000
20191205,1920,INDONESIA,INTERIOR,17100,1026000
20191205,1920,VIETNAM,INTERIOR,11700,702000
20191205,1920,MALAYSIA,INTERIOR,18000,1080000
20191205,1920,MALAYSIA,INTERIOR,18000,1080000
20191205,1920,INDONESIA,INTERIOR,9900,594000
20191205,1920,INDONESIA,INTERIOR,18000,1080000
20191205,1920,MALAYSIA,INTERIOR,18000,1080000
20191205,1920,CHINA MAIN,MISSISSIPPI R.,2544879,152692740
20191205,1920,MEXICO,INTERIOR,1760,105600
20191205,1920,CHINA T,INTERIOR,18000,1080000
20191205,1920,CHINA T,INTERIOR,18000,1080000
20191205,1920,THAILAND,INTERIOR,15300,918000
20191205,1920,THAILAND,INTERIOR,11700,702000
20191205,1920,NEPAL,INTERIOR,16200,972000
20191205,1920,NEPAL,INTERIOR,13500,810000
20191205,1920,PHILIPPINES,INTERIOR,13500,810000
20191205,1920,MALAYSIA,INTERIOR,8100,486000
20191205,1920,CHINA T,INTERIOR,12600,756000
20191205,1920,CHINA T,INTERIOR,12600,756000
20191205,1920,INDONESIA,INTERIOR,6300,378000
20191205,1920,INDONESIA,INTERIOR,18000,1080000
20191205,1920,INDONESIA,INTERIOR,18000,1080000
20191205,1920,INDONESIA,INTERIOR,18000,1080000
20191205,1920,BANGLADESH,EAST GULF,1964297.167,117857830
20191205,1920,CHINA MAIN,MISSISSIPPI R.,2667497,160049820
20191205,1920,JAPAN,INTERIOR,3600,216000
20191205,1920,INDONESIA,INTERIOR,1800,108000
20191205,1920,INDONESIA,INTERIOR,9000,540000
20191205,1920,INDONESIA,INTERIOR,8100,486000
20191205,1920,INDONESIA,INTERIOR,8100,486000
20191205,1920,INDONESIA,INTERIOR,10800,648000
20191205,1920,CHINA T,INTERIOR,18000,1080000
20191205,1920,CHINA T,INTERIOR,18000,1080000
20191205,1920,CHINA T,INTERIOR,2700,162000
20191205,1920,MALAYSIA,INTERIOR,8100,486000
20191205,1920,MEXICO,INTERIOR,348333.3333,20900000
20191205,1920,CHINA T,INTERIOR,18000,1080000
20191205,1920,CHINA T,INTERIOR,18000,1080000
20191205,1920,CHINA T,INTERIOR,7200,432000
20191205,1920,THAILAND,INTERIOR,15300,918000
20191205,1920,THAILAND,INTERIOR,17100,1026000
20191205,1920,CHINA T,INTERIOR,16200,972000
20191205,1920,CHINA T,INTERIOR,18000,1080000
20191205,1920,CHINA T,INTERIOR,18000,1080000
20191205,1920,MALAYSIA,INTERIOR,18000,1080000
20191205,1920,CHINA T,INTERIOR,18000,1080000
20191205,1920,MALAYSIA,INTERIOR,900,54000
20191205,1920,CHINA T,INTERIOR,18000,1080000
20191205,1920,CHINA MAIN,MISSISSIPPI R.,2614767,156886020
20191205,1920,VIETNAM,INTERIOR,7200,432000
20191205,1920,MALAYSIA,INTERIOR,900,54000
20191205,1920,MALAYSIA,INTERIOR,900,54000
20191205,1920,MALAYSIA,INTERIOR,900,54000
20191205,1920,MALAYSIA,INTERIOR,900,54000
20191205,1920,MALAYSIA,INTERIOR,900,54000
20191205,1920,MALAYSIA,INTERIOR,900,54000
20191205,1920,MALAYSIA,INTERIOR,900,54000
20191205,1920,MALAYSIA,INTERIOR,900,54000
20191205,1920,MALAYSIA,INTERIOR,900,54000
20191205,1920,MALAYSIA,INTERIOR,900,54000
20191205,1920,CHINA MAIN,MISSISSIPPI R.,2631179.333,157870760
20191205,1920,MALAYSIA,INTERIOR,900,54000
20191205,1920,MALAYSIA,INTERIOR,900,54000
20191205,1920,MALAYSIA,INTERIOR,900,54000
20191205,1920,MALAYSIA,INTERIOR,900,54000
20191205,1920,MALAWI,INTERIOR,900,54000
20191205,1920,MALAYSIA,INTERIOR,900,54000
20191205,1920,MALAYSIA,INTERIOR,900,54000
20191205,1920,MALAYSIA,INTERIOR,900,54000
20191205,1920,MALAYSIA,INTERIOR,17100,1026000
20191205,1920,THAILAND,INTERIOR,18000,1080000
20191205,1920,CHINA T,INTERIOR,10800,648000
20191205,1920,CHINA T,INTERIOR,6300,378000
20191205,1920,CHINA T,INTERIOR,7200,432000
20191205,1920,CHINA T,INTERIOR,13500,810000
20191205,1920,CHINA T,INTERIOR,18000,1080000
20191205,1920,CHINA T,INTERIOR,12600,756000
20191205,1920,CHINA T,INTERIOR,18000,1080000
20191205,1920,MALAYSIA,INTERIOR,13500,810000
20191205,1920,THAILAND,INTERIOR,17100,1026000
20191205,1920,THAILAND,INTERIOR,17100,1026000
